TITLE = "Contour"
variables = X,Y,Velocity
Zone I=101,J=101,F=POINT
0	0	0
1	0	0
2	0	0
3	0	0
4	0	0
5	0	0
6	0	0
7	0	0
8	0	0
9	0	0
10	0	0
11	0	0
12	0	0
13	0	0
14	0	0
15	0	0
16	0	0
17	0	0
18	0	0
19	0	0
20	0	0
21	0	0
22	0	0
23	0	0
24	0	0
25	0	0
26	0	0
27	0	0
28	0	0
29	0	0
30	0	0
31	0	0
32	0	0
33	0	0
34	0	0
35	0	0
36	0	0
37	0	0
38	0	0
39	0	0
40	0	0
41	0	0
42	0	0
43	0	0
44	0	0
45	0	0
46	0	0
47	0	0
48	0	0
49	0	0
50	0	0
51	0	0
52	0	0
53	0	0
54	0	0
55	0	0
56	0	0
57	0	0
58	0	0
59	0	0
60	0	0
61	0	0
62	0	0
63	0	0
64	0	0
65	0	0
66	0	0
67	0	0
68	0	0
69	0	0
70	0	0
71	0	0
72	0	0
73	0	0
74	0	0
75	0	0
76	0	0
77	0	0
78	0	0
79	0	0
80	0	0
81	0	0
82	0	0
83	0	0
84	0	0
85	0	0
86	0	0
87	0	0
88	0	0
89	0	0
90	0	0
91	0	0
92	0	0
93	0	0
94	0	0
95	0	0
96	0	0
97	0	0
98	0	0
99	0	0
100	0	0
0	1	0
1	1	2.93068e-06
2	1	1.10564e-05
3	1	2.21917e-05
4	1	3.57773e-05
5	1	4.96323e-05
6	1	6.24567e-05
7	1	7.28475e-05
8	1	8.00049e-05
9	1	8.41889e-05
10	1	8.46875e-05
11	1	8.14889e-05
12	1	7.47978e-05
13	1	6.45902e-05
14	1	5.08745e-05
15	1	3.35181e-05
16	1	1.57619e-05
17	1	2.1745e-05
18	1	4.98191e-05
19	1	8.41054e-05
20	1	0.000123353
21	1	0.00016751
22	1	0.00021724
23	1	0.000272269
24	1	0.00033287
25	1	0.00039932
26	1	0.000471881
27	1	0.000550433
28	1	0.000634937
29	1	0.000725977
30	1	0.000823121
31	1	0.000926155
32	1	0.00103493
33	1	0.00114923
34	1	0.001268
35	1	0.00139093
36	1	0.0015169
37	1	0.00164456
38	1	0.00177359
39	1	0.00190201
40	1	0.00202861
41	1	0.00215229
42	1	0.00227079
43	1	0.00238326
44	1	0.002487
45	1	0.00258103
46	1	0.00266335
47	1	0.00273218
48	1	0.00278609
49	1	0.00282373
50	1	0.00284387
51	1	0.00284523
52	1	0.00282679
53	1	0.00278803
54	1	0.00272883
55	1	0.00264955
56	1	0.00255001
57	1	0.00243138
58	1	0.0022944
59	1	0.00214073
60	1	0.00197203
61	1	0.00179052
62	1	0.0015989
63	1	0.00139922
64	1	0.00119424
65	1	0.000986969
66	1	0.000780914
67	1	0.00057902
68	1	0.000384713
69	1	0.000205048
70	1	8.55055e-05
71	1	0.000175938
72	1	0.000314233
73	1	0.00044276
74	1	0.000555527
75	1	0.000651019
76	1	0.000728051
77	1	0.000787229
78	1	0.00082884
79	1	0.00085399
80	1	0.000863543
81	1	0.000858715
82	1	0.000840951
83	1	0.000811964
84	1	0.000773462
85	1	0.000727075
86	1	0.000674468
87	1	0.000617005
88	1	0.000555662
89	1	0.00049196
90	1	0.00042715
91	1	0.000362197
92	1	0.000297909
93	1	0.000235746
94	1	0.000176962
95	1	0.000123107
96	1	7.6158e-05
97	1	3.90813e-05
98	1	1.50486e-05
99	1	5.25119e-06
100	1	9.35896e-07
0	2	0
1	2	1.13611e-05
2	2	2.90312e-05
3	2	4.94753e-05
4	2	7.18924e-05
5	2	9.39429e-05
6	2	0.000113525
7	2	0.000129431
8	2	0.000139663
9	2	0.000144586
10	2	0.000142462
11	2	0.000134022
12	2	0.000119003
13	2	9.76686e-05
14	2	7.16569e-05
15	2	4.84588e-05
16	2	5.49102e-05
17	2	9.71329e-05
18	2	0.000156524
19	2	0.000227156
20	2	0.00030825
21	2	0.000399427
22	2	0.000501515
23	2	0.000614217
24	2	0.000738077
25	2	0.000873375
26	2	0.00102034
27	2	0.00117907
28	2	0.00134928
29	2	0.00153135
30	2	0.00172458
31	2	0.00192863
32	2	0.00214257
33	2	0.00236549
34	2	0.0025959
35	2	0.00283228
36	2	0.00307273
37	2	0.00331569
38	2	0.00355835
39	2	0.00379832
40	2	0.00403284
41	2	0.00425947
42	2	0.00447475
43	2	0.0046762
44	2	0.00486026
45	2	0.00502425
46	2	0.00516526
47	2	0.00528056
48	2	0.00536762
49	2	0.00542403
50	2	0.00544791
51	2	0.00543787
52	2	0.00539241
53	2	0.00531105
54	2	0.00519371
55	2	0.00504082
56	2	0.00485323
57	2	0.00463276
58	2	0.00438079
59	2	0.0041006
60	2	0.003795
61	2	0.00346748
62	2	0.00312283
63	2	0.00276449
64	2	0.00239775
65	2	0.0020275
66	2	0.0016594
67	2	0.00129952
68	2	0.000955401
69	2	0.000639707
70	2	0.000388298
71	2	0.000316878
72	2	0.000464408
73	2	0.000671665
74	2	0.000872923
75	2	0.00105171
76	2	0.00120205
77	2	0.00132284
78	2	0.00141328
79	2	0.00147441
80	2	0.00150768
81	2	0.00151478
82	2	0.00149763
83	2	0.00145898
84	2	0.00140165
85	2	0.00132861
86	2	0.00124214
87	2	0.00114511
88	2	0.00104001
89	2	0.000928943
90	2	0.000814538
91	2	0.000698849
92	2	0.000583717
93	2	0.000472048
94	2	0.000366041
95	2	0.000268446
96	2	0.000183247
97	2	0.000111904
98	2	5.72833e-05
99	2	1.92291e-05
100	2	4.08112e-07
0	3	0
1	3	2.50595e-05
2	3	5.05e-05
3	3	7.57246e-05
4	3	0.00010088
5	3	0.000123648
6	3	0.000142379
7	3	0.000155754
8	3	0.000162317
9	3	0.000161603
10	3	0.00015234
11	3	0.000135006
12	3	0.000111326
13	3	8.72665e-05
14	3	8.08765e-05
15	3	0.000113815
16	3	0.000177457
17	3	0.00026047
18	3	0.00035939
19	3	0.000473255
20	3	0.000602242
21	3	0.000746286
22	3	0.000905798
23	3	0.00108175
24	3	0.00127389
25	3	0.00148242
26	3	0.00170759
27	3	0.0019496
28	3	0.00220778
29	3	0.00248181
30	3	0.00277075
31	3	0.00307417
32	3	0.00338924
33	3	0.00371545
34	3	0.00404975
35	3	0.00439008
36	3	0.00473337
37	3	0.00507691
38	3	0.00541709
39	3	0.00575019
40	3	0.00607226
41	3	0.00638038
42	3	0.00666943
43	3	0.00693625
44	3	0.0071769
45	3	0.00738757
46	3	0.00756468
47	3	0.00770521
48	3	0.00780599
49	3	0.00786504
50	3	0.00788008
51	3	0.00784978
52	3	0.00777274
53	3	0.00764918
54	3	0.00747861
55	3	0.00726294
56	3	0.00700272
57	3	0.0067009
58	3	0.00635967
59	3	0.00598253
60	3	0.00557344
61	3	0.00513717
62	3	0.00467854
63	3	0.00420272
64	3	0.00371606
65	3	0.00322441
66	3	0.00273486
67	3	0.00225473
68	3	0.00179296
69	3	0.00136146
